timestamp,position_lat,position_long,distance,enhanced_altitude,altitude,enhanced_speed,speed,heart_rate,temperature,cadence,fractional_cadence,unknown_136,unknown_87,unknown_88
2021-01-30 11:08:47,51.85752407647669,7.514075199142098,1.0674000000000001,148.39999999999998,,6.012,,112,16,61,0.5,112,0,100
2021-01-30 11:08:54,51.857512425631285,7.514260606840253,1.0805,148.39999999999998,,6.0804,,111,16,62,0.0,111,0,100
2021-01-30 11:08:58,51.85748593881726,7.514349035918713,1.08724,148.39999999999998,,6.1128,,116,15,61,0.5,116,0,300
2021-01-30 11:09:00,51.857469426468015,7.514389352872968,1.09051,148.39999999999998,,6.1128,,119,15,60,0.5,119,0,300
2021-01-30 11:09:08,51.8574392516166,7.514556488022208,1.1024200000000002,148.20000000000005,,6.1128,,120,15,60,0.5,120,0,300
2021-01-30 11:09:15,51.85737286694348,7.514693532139063,1.1143800000000001,148.0,,6.1128,,119,15,62,0.0,119,0,300
2021-01-30 11:09:23,51.85731100849807,7.514857649803162,1.12758,148.0,,6.1488,,118,15,61,0.0,118,0,300
2021-01-30 11:09:27,,,,,,,,,,,,,,
2021-01-30 11:09:27,51.85729877091944,7.514942055568099,1.13376,147.79999999999995,,6.2136000000000005,,118,15,61,0.5,118,0,300
2021-01-30 11:09:30,51.85731670819223,7.51499829813838,1.13816,147.79999999999995,,6.2136000000000005,,117,15,61,0.5,117,0,300
2021-01-30 11:09:39,51.85743413865566,7.51513316296041,1.15416,147.60000000000002,,6.1812000000000005,,116,15,0,0.0,116,0,300
2021-01-30 11:09:49,51.85755777172744,7.515259142965078,1.17048,147.60000000000002,,6.1812000000000005,,114,15,64,0.5,114,0,300
2021-01-30 11:09:59,51.85767696239054,7.515382105484605,1.1862300000000001,147.39999999999998,,6.1812000000000005,,112,15,62,0.0,112,0,300
2021-01-30 11:10:07,51.857766564935446,7.515487968921661,1.19857,147.39999999999998,,6.1488,,109,15,62,0.0,109,0,100
2021-01-30 11:10:10,51.85780931264162,7.5155265256762505,1.20401,147.39999999999998,,6.1488,,112,15,62,0.0,112,0,100
2021-01-30 11:10:19,51.85792984440923,7.51563984900713,1.2195,147.20000000000005,,6.1488,,109,15,62,0.0,109,0,100
2021-01-30 11:10:22,51.85797502286732,7.515681842342019,1.2253,147.20000000000005,,6.1488,,111,15,61,0.5,111,0,100
